Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
Valorant Champions 2025,2283,Group Stage,5079,Opening (A),Paper Rex vs Xi Lai Gaming,542195,Bind,233397
Valorant Champions 2025,2283,Group Stage,5079,Opening (A),Paper Rex vs Xi Lai Gaming,542195,Sunset,233398
Valorant Champions 2025,2283,Group Stage,5079,Opening (A),GIANTX vs Sentinels,542196,Corrode,233400
Valorant Champions 2025,2283,Group Stage,5079,Opening (A),GIANTX vs Sentinels,542196,Sunset,233401
Valorant Champions 2025,2283,Group Stage,5079,Opening (A),GIANTX vs Sentinels,542196,Haven,233402
Valorant Champions 2025,2283,Group Stage,5079,Opening (C),NRG vs EDward Gaming,542207,Abyss,233430
Valorant Champions 2025,2283,Group Stage,5079,Opening (C),NRG vs EDward Gaming,542207,Corrode,233431
Valorant Champions 2025,2283,Group Stage,5079,Opening (C),Team Liquid vs DRX,542205,Abyss,233427
Valorant Champions 2025,2283,Group Stage,5079,Opening (C),Team Liquid vs DRX,542205,Bind,233428
Valorant Champions 2025,2283,Group Stage,5079,Opening (D),Dragon Ranger Gaming vs T1,542212,Lotus,233445
Valorant Champions 2025,2283,Group Stage,5079,Opening (D),Dragon Ranger Gaming vs T1,542212,Sunset,233446
Valorant Champions 2025,2283,Group Stage,5079,Opening (D),G2 Esports vs Team Heretics,542211,Corrode,233442
Valorant Champions 2025,2283,Group Stage,5079,Opening (D),G2 Esports vs Team Heretics,542211,Lotus,233443
Valorant Champions 2025,2283,Group Stage,5079,Opening (B),Bilibili Gaming vs MIBR,542200,Haven,233412
Valorant Champions 2025,2283,Group Stage,5079,Opening (B),Bilibili Gaming vs MIBR,542200,Corrode,233413
Valorant Champions 2025,2283,Group Stage,5079,Opening (B),Rex Regum Qeon vs FNATIC,542201,Ascent,233415
Valorant Champions 2025,2283,Group Stage,5079,Opening (B),Rex Regum Qeon vs FNATIC,542201,Abyss,233416
Valorant Champions 2025,2283,Group Stage,5079,Winner's (A),Paper Rex vs GIANTX,542197,Ascent,233403
Valorant Champions 2025,2283,Group Stage,5079,Winner's (A),Paper Rex vs GIANTX,542197,Lotus,233404
Valorant Champions 2025,2283,Group Stage,5079,Winner's (A),Paper Rex vs GIANTX,542197,Sunset,233405
Valorant Champions 2025,2283,Group Stage,5079,Winner's (C),DRX vs NRG,542208,Haven,233433
Valorant Champions 2025,2283,Group Stage,5079,Winner's (C),DRX vs NRG,542208,Corrode,233434
Valorant Champions 2025,2283,Group Stage,5079,Winner's (C),DRX vs NRG,542208,Lotus,233435
Valorant Champions 2025,2283,Group Stage,5079,Winner's (D),Team Heretics vs T1,542213,Lotus,233448
Valorant Champions 2025,2283,Group Stage,5079,Winner's (D),Team Heretics vs T1,542213,Sunset,233449
Valorant Champions 2025,2283,Group Stage,5079,Winner's (B),MIBR vs FNATIC,542202,Bind,233418
Valorant Champions 2025,2283,Group Stage,5079,Winner's (B),MIBR vs FNATIC,542202,Abyss,233419
Valorant Champions 2025,2283,Group Stage,5079,Winner's (B),MIBR vs FNATIC,542202,Haven,233420
Valorant Champions 2025,2283,Group Stage,5079,Elimination (C),Team Liquid vs EDward Gaming,542209,Sunset,233436
Valorant Champions 2025,2283,Group Stage,5079,Elimination (C),Team Liquid vs EDward Gaming,542209,Abyss,233437
Valorant Champions 2025,2283,Group Stage,5079,Elimination (C),Team Liquid vs EDward Gaming,542209,Bind,233438
Valorant Champions 2025,2283,Group Stage,5079,Elimination (A),Xi Lai Gaming vs Sentinels,542198,Abyss,233406
Valorant Champions 2025,2283,Group Stage,5079,Elimination (A),Xi Lai Gaming vs Sentinels,542198,Lotus,233407
Valorant Champions 2025,2283,Group Stage,5079,Elimination (A),Xi Lai Gaming vs Sentinels,542198,Haven,233408
Valorant Champions 2025,2283,Group Stage,5079,Elimination (B),Bilibili Gaming vs Rex Regum Qeon,542203,Sunset,233421
Valorant Champions 2025,2283,Group Stage,5079,Elimination (B),Bilibili Gaming vs Rex Regum Qeon,542203,Lotus,233422
Valorant Champions 2025,2283,Group Stage,5079,Elimination (B),Bilibili Gaming vs Rex Regum Qeon,542203,Abyss,233423
Valorant Champions 2025,2283,Group Stage,5079,Elimination (D),G2 Esports vs Dragon Ranger Gaming,542214,Lotus,233451
Valorant Champions 2025,2283,Group Stage,5079,Elimination (D),G2 Esports vs Dragon Ranger Gaming,542214,Abyss,233452
Valorant Champions 2025,2283,Group Stage,5079,Decider (C),DRX vs Team Liquid,542210,Corrode,233439
Valorant Champions 2025,2283,Group Stage,5079,Decider (C),DRX vs Team Liquid,542210,Abyss,233440
Valorant Champions 2025,2283,Group Stage,5079,Decider (A),GIANTX vs Xi Lai Gaming,542199,Bind,233409
Valorant Champions 2025,2283,Group Stage,5079,Decider (A),GIANTX vs Xi Lai Gaming,542199,Ascent,233410
Valorant Champions 2025,2283,Group Stage,5079,Decider (D),T1 vs G2 Esports,542215,Lotus,233454
Valorant Champions 2025,2283,Group Stage,5079,Decider (D),T1 vs G2 Esports,542215,Corrode,233455
Valorant Champions 2025,2283,Group Stage,5079,Decider (B),MIBR vs Rex Regum Qeon,542204,Corrode,233424
Valorant Champions 2025,2283,Group Stage,5079,Decider (B),MIBR vs Rex Regum Qeon,542204,Abyss,233425
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,Paper Rex vs G2 Esports,542265,Lotus,233460
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,Paper Rex vs G2 Esports,542265,Corrode,233461
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,Paper Rex vs G2 Esports,542265,Ascent,233462
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,FNATIC vs DRX,542264,Haven,233457
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,FNATIC vs DRX,542264,Ascent,233458
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,FNATIC vs DRX,542264,Lotus,233459
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,Team Heretics vs MIBR,542266,Corrode,233463
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,Team Heretics vs MIBR,542266,Sunset,233464
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,NRG vs GIANTX,542267,Haven,233466
Valorant Champions 2025,2283,Playoffs,5080,Upper Quarterfinals,NRG vs GIANTX,542267,Lotus,233467
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 1,DRX vs G2 Esports,542273,Lotus,233483
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 1,DRX vs G2 Esports,542273,Abyss,233484
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 1,DRX vs G2 Esports,542273,Bind,233485
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 1,Team Heretics vs GIANTX,542274,Ascent,233486
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 1,Team Heretics vs GIANTX,542274,Lotus,233487
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 1,Team Heretics vs GIANTX,542274,Bind,233488
Valorant Champions 2025,2283,Playoffs,5080,Upper Semifinals,FNATIC vs Paper Rex,542268,Bind,233469
Valorant Champions 2025,2283,Playoffs,5080,Upper Semifinals,FNATIC vs Paper Rex,542268,Haven,233470
Valorant Champions 2025,2283,Playoffs,5080,Upper Semifinals,FNATIC vs Paper Rex,542268,Lotus,233471
Valorant Champions 2025,2283,Playoffs,5080,Upper Semifinals,MIBR vs NRG,542269,Abyss,233472
Valorant Champions 2025,2283,Playoffs,5080,Upper Semifinals,MIBR vs NRG,542269,Haven,233473
Valorant Champions 2025,2283,Playoffs,5080,Upper Semifinals,MIBR vs NRG,542269,Corrode,233474
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 2,Paper Rex vs Team Heretics,542277,Ascent,233492
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 2,Paper Rex vs Team Heretics,542277,Bind,233493
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 2,Paper Rex vs Team Heretics,542277,Lotus,233494
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 2,MIBR vs DRX,542276,Sunset,233489
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 2,MIBR vs DRX,542276,Ascent,233490
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 2,MIBR vs DRX,542276,Bind,233491
Valorant Champions 2025,2283,Playoffs,5080,Upper Final,FNATIC vs NRG,542270,Ascent,233475
Valorant Champions 2025,2283,Playoffs,5080,Upper Final,FNATIC vs NRG,542270,Abyss,233476
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 3,DRX vs Paper Rex,542278,Ascent,233495
Valorant Champions 2025,2283,Playoffs,5080,Lower Round 3,DRX vs Paper Rex,542278,Lotus,233496
Valorant Champions 2025,2283,Playoffs,5080,Lower Final,FNATIC vs DRX,542279,Sunset,233498
Valorant Champions 2025,2283,Playoffs,5080,Lower Final,FNATIC vs DRX,542279,Corrode,233499
Valorant Champions 2025,2283,Playoffs,5080,Lower Final,FNATIC vs DRX,542279,Haven,233500
Valorant Champions 2025,2283,Playoffs,5080,Lower Final,FNATIC vs DRX,542279,Bind,233501
Valorant Champions 2025,2283,Playoffs,5080,Grand Final,NRG vs FNATIC,542272,Corrode,233478
Valorant Champions 2025,2283,Playoffs,5080,Grand Final,NRG vs FNATIC,542272,Lotus,233479
Valorant Champions 2025,2283,Playoffs,5080,Grand Final,NRG vs FNATIC,542272,Abyss,233480
Valorant Champions 2025,2283,Playoffs,5080,Grand Final,NRG vs FNATIC,542272,Ascent,233481
Valorant Champions 2025,2283,Playoffs,5080,Grand Final,NRG vs FNATIC,542272,Sunset,233482
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,Cloud9 vs FURIA,509801,Haven,224713
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,Cloud9 vs FURIA,509801,Bind,224714
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,LEVIATÁN vs LOUD,509802,Bind,224716
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,LEVIATÁN vs LOUD,509802,Ascent,224717
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,LEVIATÁN vs LOUD,509802,Icebox,224718
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,Evil Geniuses vs 2Game Esports,509803,Sunset,224719
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,Evil Geniuses vs 2Game Esports,509803,Lotus,224720
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,Evil Geniuses vs 2Game Esports,509803,Ascent,224721
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,MIBR vs KRÜ Esports,509804,Corrode,224722
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,MIBR vs KRÜ Esports,509804,Ascent,224723
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,MIBR vs KRÜ Esports,509804,Haven,224724
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,100 Thieves vs NRG,509805,Bind,224725
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,100 Thieves vs NRG,509805,Sunset,224726
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,Sentinels vs G2 Esports,509806,Corrode,224728
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,Sentinels vs G2 Esports,509806,Ascent,224729
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,Sentinels vs G2 Esports,509806,Lotus,224730
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,2Game Esports vs G2 Esports,509807,Ascent,224731
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,2Game Esports vs G2 Esports,509807,Haven,224732
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,FURIA vs Sentinels,509808,Sunset,224734
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,FURIA vs Sentinels,509808,Icebox,224735
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,100 Thieves vs KRÜ Esports,509809,Corrode,224737
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,100 Thieves vs KRÜ Esports,509809,Bind,224738
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,NRG vs LOUD,509810,Haven,224740
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,NRG vs LOUD,509810,Corrode,224741
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,Cloud9 vs Evil Geniuses,509811,Lotus,224743
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,Cloud9 vs Evil Geniuses,509811,Haven,224744
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,MIBR vs LEVIATÁN,509812,Lotus,224746
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,MIBR vs LEVIATÁN,509812,Sunset,224747
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,2Game Esports vs FURIA,509813,Corrode,224749
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,2Game Esports vs FURIA,509813,Sunset,224750
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,2Game Esports vs FURIA,509813,Ascent,224751
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,LEVIATÁN vs NRG,509814,Lotus,224752
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,LEVIATÁN vs NRG,509814,Haven,224753
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,LEVIATÁN vs NRG,509814,Icebox,224754
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,Sentinels vs Cloud9,509815,Lotus,224755
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,Sentinels vs Cloud9,509815,Haven,224756
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,MIBR vs 100 Thieves,509816,Icebox,224758
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,MIBR vs 100 Thieves,509816,Bind,224759
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,G2 Esports vs Evil Geniuses,509817,Corrode,224761
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,G2 Esports vs Evil Geniuses,509817,Haven,224762
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,G2 Esports vs Evil Geniuses,509817,Ascent,224763
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,LOUD vs KRÜ Esports,509818,Haven,224764
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,LOUD vs KRÜ Esports,509818,Bind,224765
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,LOUD vs KRÜ Esports,509818,Ascent,224766
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,Cloud9 vs 2Game Esports,509819,Bind,224767
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,Cloud9 vs 2Game Esports,509819,Lotus,224768
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,MIBR vs NRG,509820,Lotus,224770
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,MIBR vs NRG,509820,Bind,224771
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,Sentinels vs Evil Geniuses,509821,Lotus,224773
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,Sentinels vs Evil Geniuses,509821,Corrode,224774
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,LEVIATÁN vs KRÜ Esports,509822,Bind,224776
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,LEVIATÁN vs KRÜ Esports,509822,Haven,224777
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,LEVIATÁN vs KRÜ Esports,509822,Ascent,224778
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,FURIA vs G2 Esports,509823,Corrode,224779
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,FURIA vs G2 Esports,509823,Ascent,224780
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,LOUD vs 100 Thieves,509824,Sunset,224782
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,LOUD vs 100 Thieves,509824,Bind,224783
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,LOUD vs 100 Thieves,509824,Lotus,224784
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,KRÜ Esports vs NRG,509825,Sunset,224785
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,KRÜ Esports vs NRG,509825,Lotus,224786
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,KRÜ Esports vs NRG,509825,Haven,224787
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,100 Thieves vs LEVIATÁN,509826,Haven,224788
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,100 Thieves vs LEVIATÁN,509826,Sunset,224789
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,100 Thieves vs LEVIATÁN,509826,Lotus,224790
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,FURIA vs Evil Geniuses,509827,Corrode,224791
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,FURIA vs Evil Geniuses,509827,Ascent,224792
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,2Game Esports vs Sentinels,509829,Sunset,224794
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,2Game Esports vs Sentinels,509829,Lotus,224795
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,2Game Esports vs Sentinels,509829,Haven,224796
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,G2 Esports vs Cloud9,509830,Ascent,224797
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,G2 Esports vs Cloud9,509830,Lotus,224798
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,MIBR vs LOUD,509831,Icebox,224800
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,MIBR vs LOUD,509831,Sunset,224801
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Round 1,LEVIATÁN vs Cloud9,530902,Corrode,231348
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Round 1,LEVIATÁN vs Cloud9,530902,Haven,231349
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Round 1,LEVIATÁN vs Cloud9,530902,Lotus,231350
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Round 1,G2 Esports vs 100 Thieves,530903,Sunset,231351
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Round 1,G2 Esports vs 100 Thieves,530903,Haven,231352
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Semifinals,Sentinels vs Cloud9,530906,Corrode,231360
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Semifinals,Sentinels vs Cloud9,530906,Icebox,231361
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Semifinals,Sentinels vs Cloud9,530906,Lotus,231362
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Semifinals,NRG vs G2 Esports,530907,Corrode,231363
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Semifinals,NRG vs G2 Esports,530907,Sunset,231364
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Semifinals,NRG vs G2 Esports,530907,Bind,231365
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 1,LEVIATÁN vs KRÜ Esports,530904,Lotus,231354
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 1,LEVIATÁN vs KRÜ Esports,530904,Sunset,231355
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 1,LEVIATÁN vs KRÜ Esports,530904,Haven,231356
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 1,100 Thieves vs Evil Geniuses,530905,Bind,231357
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 1,100 Thieves vs Evil Geniuses,530905,Corrode,231358
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 2,NRG vs LEVIATÁN,530908,Ascent,231366
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 2,NRG vs LEVIATÁN,530908,Icebox,231367
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 2,Cloud9 vs 100 Thieves,530909,Haven,231369
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 2,Cloud9 vs 100 Thieves,530909,Icebox,231370
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Final,Sentinels vs G2 Esports,530910,Bind,231372
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Final,Sentinels vs G2 Esports,530910,Sunset,231373
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 3,NRG vs Cloud9,530911,Haven,233203
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 3,NRG vs Cloud9,530911,Corrode,231376
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 3,NRG vs Cloud9,530911,Lotus,231377
VCT 2025: Americas Stage 2,2501,Showmatch,5097,Override,Team Alpha vs Team Omega,536985,Corrode,232626
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Final,Sentinels vs NRG,530912,Lotus,231378
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Final,Sentinels vs NRG,530912,Icebox,231379
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Final,Sentinels vs NRG,530912,Sunset,231380
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Final,Sentinels vs NRG,530912,Corrode,231381
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Grand Final,G2 Esports vs NRG,530913,Bind,231383
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Grand Final,G2 Esports vs NRG,530913,Lotus,231384
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Grand Final,G2 Esports vs NRG,530913,Ascent,231385
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Natus Vincere vs Apeks,511543,Icebox,226424
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Natus Vincere vs Apeks,511543,Sunset,226425
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Natus Vincere vs Apeks,511543,Corrode,226426
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Team Vitality vs GIANTX,511544,Sunset,226427
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Team Vitality vs GIANTX,511544,Bind,226428
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,FUT Esports vs Gentle Mates,511545,Bind,226430
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,FUT Esports vs Gentle Mates,511545,Sunset,226431
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,FUT Esports vs Gentle Mates,511545,Lotus,226432
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Team Liquid vs KOI,511546,Bind,226433
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Team Liquid vs KOI,511546,Icebox,226434
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Team Liquid vs KOI,511546,Lotus,226435
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Team Heretics vs BBL Esports,511547,Icebox,226436
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Team Heretics vs BBL Esports,511547,Haven,226437
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,Team Heretics vs BBL Esports,511547,Sunset,226438
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,FNATIC vs Karmine Corp,511548,Bind,226439
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,FNATIC vs Karmine Corp,511548,Lotus,226440
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 1,FNATIC vs Karmine Corp,511548,Icebox,226441
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,Apeks vs Karmine Corp,511549,Icebox,226442
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,Apeks vs Karmine Corp,511549,Sunset,226443
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,Apeks vs Karmine Corp,511549,Lotus,226444
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,GIANTX vs BBL Esports,511550,Icebox,226445
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,GIANTX vs BBL Esports,511550,Lotus,226446
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,GIANTX vs BBL Esports,511550,Corrode,226447
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,Team Liquid vs Natus Vincere,511551,Corrode,226448
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,Team Liquid vs Natus Vincere,511551,Sunset,226449
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,Gentle Mates vs Team Heretics,511552,Corrode,226451
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,Gentle Mates vs Team Heretics,511552,Ascent,226452
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,Gentle Mates vs Team Heretics,511552,Bind,226453
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,FUT Esports vs Team Vitality,511553,Haven,226454
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,FUT Esports vs Team Vitality,511553,Lotus,226455
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,KOI vs FNATIC,511554,Ascent,226457
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 2,KOI vs FNATIC,511554,Haven,226458
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,FUT Esports vs GIANTX,511562,Sunset,226460
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,FUT Esports vs GIANTX,511562,Haven,226461
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,FUT Esports vs GIANTX,511562,Bind,226462
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Gentle Mates vs BBL Esports,511563,Sunset,226463
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Gentle Mates vs BBL Esports,511563,Lotus,226464
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Team Liquid vs Apeks,511564,Ascent,226466
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Team Liquid vs Apeks,511564,Corrode,226467
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Team Liquid vs Apeks,511564,Lotus,226468
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,KOI vs Karmine Corp,511565,Lotus,226469
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,KOI vs Karmine Corp,511565,Sunset,226470
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,KOI vs Karmine Corp,511565,Haven,226471
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Natus Vincere vs FNATIC,511566,Bind,230237
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Natus Vincere vs FNATIC,511566,Ascent,226473
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Natus Vincere vs FNATIC,511566,Icebox,226474
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Team Vitality vs Team Heretics,511567,Haven,226475
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 3,Team Vitality vs Team Heretics,511567,Ascent,226476
